"num_minors","hombre","bin_head","age","bin_headFemale","age2","estrato1","maximo_nivel_educativo","tamano_empresa","tiempo_empresa_actual","formal","hoursWorkUsual","ingreso_laboral_horas_actuales","oficio","log_ingreso_laboral_horas_actuales","age_grupo"
2,0,1,46,1,2116,"1","7","1",18,1,30,16801.5896521935,"13",9.56126192890008,"45-54"
2,1,0,44,0,1936,"1","6","1",120,0,108,5099.26775512695,"98",8.46264186454584,"35-44"
2,1,0,50,0,2500,"1","4","1",420,0,108,6210.06002215485,"98",8.63812303246879,"45-54"
3,1,1,67,0,4489,"2","3","1",156,0,15,4054.99774169922,"45",8.12885448532475,"60+"
3,0,0,36,0,1296,"2","6","6",36,1,50,5172.22265625,"32",8.55105778928414,"35-44"
1,1,1,37,0,1369,"2","7","8",2,1,48,6326.95166015625,"87",8.75257382887054,"35-44"
0,0,1,38,1,1444,"2","4","9",24,1,48,5130.91474609375,"38",8.51705323818648,"35-44"
2,1,0,29,0,841,"2","6","9",32,1,70,4807.3701171875,"98",8.47790546039231,"25-34"
0,1,0,34,0,1156,"2","6","6",24,1,48,4342.8291015625,"74",8.3762812814411,"25-34"
0,1,1,55,0,3025,"3","6","9",240,1,48,9236.111328125,"85",9.13087622411818,"55-60"
0,0,0,25,0,625,"3","7","9",60,1,40,9137.3871547154,"44",8.96915507177644,"25-34"
0,0,1,61,1,3721,"2","5","1",48,1,40,1050,"54",6.95654544315157,"60+"
1,1,1,33,0,1089,"2","4","9",144,1,70,6014.68369661824,"58",8.65331812546041,"25-34"
2,0,0,56,0,3136,"2","5","2",250,0,84,4101.0814842811,"53",8.24912769288891,"55-60"
2,0,0,34,0,1156,"2","6","6",3,0,24,2916.66674804688,"53",7.97819671858534,"25-34"
2,1,0,32,0,1024,"2","6","6",72,0,60,3877.60388183594,"51",8.25717071614585,"25-34"
2,1,0,34,0,1156,"2","7","4",36,0,36,4641.7666015625,"86",8.44285030585521,"25-34"
1,0,1,26,1,676,"3","7","9",36,1,60,6067.65577028509,"59",8.63024052802542,"25-34"
1,1,1,32,0,1024,"2","6","2",12,0,66,3358.5859375,"53",8.1192753124397,"25-34"
0,0,1,53,1,2809,"2","6","7",15,1,40,5071.80908203125,"53",8.53145285385325,"45-54"
0,1,0,28,0,784,"2","7","2",2,0,60,1555.55554199219,"84",7.34958802254187,"25-34"
1,0,1,47,1,2209,"2","6","1",36,0,32,4189.72041467873,"54",8.24962703664781,"45-54"
1,0,0,21,0,441,"2","6","6",18,1,44,5095.837890625,"33",8.53617938564417,"18-24"
1,0,0,21,0,441,"2","7","8",42,1,45,4827.04150390625,"39",8.48198903390533,"18-24"
0,1,0,46,0,2116,"2","5","6",24,1,48,5168.38671875,"81",8.55031587214234,"45-54"
0,1,1,33,0,1089,"2","5","4",60,0,72,3726.85180664062,"33",8.22331913658532,"25-34"
0,0,0,33,0,1089,"2","6","9",4,1,48,5488.1943359375,"39",8.61035457984609,"25-34"
2,1,1,44,0,1936,"2","6","9",8,1,70,3248.88891601562,"98",8.08606834487704,"35-44"
2,0,0,32,0,1024,"2","6","9",36,1,48,4767.3662109375,"55",8.46954927435139,"25-34"
0,0,1,40,1,1600,"2","6","2",3,0,18,1631.1728515625,"33",7.3970545758913,"35-44"
2,0,1,29,1,841,"3","7","9",84,1,40,17286.111328125,"12",9.75765864465543,"25-34"
1,0,1,26,1,676,"3","5","5",24,1,60,5814.66650390625,"45",8.66813871230319,"25-34"
1,1,0,26,0,676,"3","4","1",24,0,48,10279.0572265625,"41",8.95420082825202,"25-34"
3,1,1,27,0,729,"2","6","9",1,1,48,5547.5537109375,"58",8.62111233676754,"25-34"
3,0,0,26,0,676,"2","5","4",1,0,60,3963.0324125744,"79",8.20799159642281,"25-34"
0,1,0,25,0,625,"2","6","3",3,1,48,3345.47021484375,"95",8.1153625351325,"25-34"
0,0,0,22,0,484,"2","7","2",48,1,50,2333.33325195312,"3",7.75505310449211,"18-24"
1,0,1,53,1,2809,"3","5","9",240,1,48,4631.6005859375,"37",8.44065778624677,"45-54"
1,1,0,26,0,676,"3","7","9",11,1,48,5776.02587890625,"3",8.66147116098268,"25-34"
1,0,0,28,0,784,"3","6","6",60,1,48,4623.498046875,"88",8.4389068505833,"25-34"
1,0,0,43,0,1849,"2","7","9",12,1,48,6086.20218370226,"59",8.6114174637707,"35-44"
0,0,1,47,1,2209,"2","4","1",37,1,40,6374.73095703125,"54",8.76009716631744,"45-54"
0,0,1,55,1,3025,"2","4","4",54,1,48,4525.3515625,"55",8.41745054648622,"55-60"
0,1,1,49,0,2401,"3","6","9",72,1,48,5531.9443359375,"58",8.61829463053907,"45-54"
0,0,0,44,0,1936,"3","7","5",9,1,48,4803.8037109375,"39",8.47716332286,"35-44"
1,1,1,20,0,400,"2","5","2",3,0,48,1555.55554199219,"97",7.34958802254187,"18-24"
1,0,0,18,0,324,"2","5","9",6,1,48,5238.08349609375,"55",8.56371096539379,"18-24"
1,0,1,38,1,1444,"1","7","9",12,1,48,6166.53515625,"58",8.72689239615739,"35-44"
1,0,0,23,0,529,"1","7","2",2,0,24,9084.72863769531,"6",8.88623094394816,"18-24"
3,1,1,27,0,729,"2","6","6",12,1,48,6848.71044921875,"58",8.83181565794546,"25-34"
3,0,0,35,0,1225,"2","6","9",3,0,55,3688.58837890625,"79",8.21299911070052,"35-44"
0,0,1,72,1,5184,"3","5","1",180,0,30,5617.2841796875,"94",8.63360358404018,"60+"
0,1,0,71,0,5041,"3","5","1",84,0,40,6778.95563616071,"98",8.67765644266355,"60+"
0,1,1,29,0,841,"2","6","9",17,1,48,4694.212890625,"97",8.45408572915862,"25-34"
0,0,1,45,1,2025,"1","4","6",2,1,48,4601.2568359375,"55",8.43408477036178,"45-54"
0,0,0,23,0,529,"1","7","9",8,1,40,7417.34228515625,"44",8.91157608940522,"18-24"
0,1,0,19,0,361,"2","7","1",6,0,6,2673.61114501953,"57",7.85253948800276,"18-24"
2,1,1,50,0,2500,"1","3","1",240,0,40,5105.1221110026,"84",8.44586357192553,"45-54"
2,1,0,21,0,441,"1","6","1",12,0,48,4713.56914881656,"45",8.30994918442014,"18-24"
2,1,1,33,0,1089,"2","6","7",14,1,50,6983.87353515625,"58",8.85135898955999,"25-34"
2,0,0,30,0,900,"2","6","9",16,1,48,4510.072265625,"45",8.41406845578853,"25-34"
2,0,1,37,1,1369,"2","6","9",0,1,50,4212.68603515625,"58",8.34585573633384,"35-44"
1,1,1,43,0,1849,"2","6","1",84,0,40,5099.26775512695,"98",8.46264186454584,"35-44"
0,1,0,41,0,1681,"4","7","9",12,1,48,8411.35443405878,"39",8.84063077349119,"35-44"
2,1,1,29,0,841,"2","6","9",6,1,48,4518.17431640625,"84",8.41586327893223,"25-34"
2,0,0,32,0,1024,"2","6","9",15,1,48,4816.796875,"97",8.47986443737906,"25-34"
2,1,1,38,0,1444,"1","6","1",6,0,60,5064.25485486869,"95",8.46477715835634,"35-44"
0,1,1,46,0,2116,"3","6","1",3,1,48,5820.79130817282,"95",8.58353163142216,"45-54"
0,1,1,53,0,2809,"2","6","1",7,1,70,6210.06002215485,"98",8.63812303246879,"45-54"
0,0,0,52,0,2704,"2","5","1",120,0,8,4127.39385986328,"79",8.30065899774788,"45-54"
0,1,0,19,0,361,"2","6","9",3,0,48,4226.5078125,"38",8.34913135482344,"18-24"
1,0,1,32,1,1024,"2","6","1",3,1,50,3785.7958984375,"54",8.23901142076446,"25-34"
1,1,0,37,0,1369,"2","7","9",120,1,60,5230.07958984375,"39",8.56218177488653,"35-44"
4,0,0,37,0,1369,"1","4","1",120,0,24,11734.6227283478,"45",8.60509731914462,"35-44"
4,0,1,63,1,3969,"1","3","1",240,0,48,5021.1640218099,"55",8.50792937268526,"60+"
4,1,0,64,0,4096,"1","3","2",120,0,40,6778.95563616071,"98",8.67765644266355,"60+"
0,0,1,54,1,2916,"1","4","5",180,1,48,4525.3515625,"79",8.41745054648622,"45-54"
0,1,0,31,0,961,"1","5","7",48,1,48,4779.97645277388,"97",8.42304719969142,"25-34"
0,1,1,53,0,2809,"2","5","2",180,0,50,5105.1221110026,"84",8.44586357192553,"45-54"
0,1,0,26,0,676,"2","7","1",24,0,48,5121.04207803915,"98",8.479953588418,"25-34"
0,1,0,24,0,576,"2","6","2",60,0,45,2592.59252929688,"84",7.86041363061311,"18-24"
1,1,1,35,0,1225,"2","6","8",10,1,36,5937.81298828125,"97",8.68909616076936,"35-44"
1,0,0,38,0,1444,"2","6","6",2,1,48,4525.3515625,"55",8.41745054648622,"35-44"
1,0,1,27,1,729,"2","6","4",3,1,80,2622.23803710938,"59",7.87178344476033,"25-34"
1,1,0,29,0,841,"2","6","9",60,1,48,6262.13671875,"58",8.7422767347285,"25-34"
2,1,1,35,0,1225,"2","1","1",60,0,66,7486.43966379473,"45",8.58028722834266,"35-44"
2,1,1,43,0,1849,"2","6","1",3,0,50,5064.25485486869,"95",8.46477715835634,"35-44"
2,0,0,36,0,1296,"2","6","1",120,0,40,4322.57429159841,"54",8.29130552196639,"35-44"
2,1,0,18,0,324,"2","6","2",18,0,51,2287.58178710938,"84",7.73525055043812,"18-24"
1,0,1,38,1,1444,"2","7","9",6,1,40,20501.9915364583,"2",9.680801335355,"35-44"
1,1,0,52,0,2704,"2","7","9",104,1,40,18326.388671875,"39",9.81609730406785,"45-54"
0,1,1,65,0,4225,"2","5","1",24,0,72,6778.95563616071,"98",8.67765644266355,"60+"
1,1,1,33,0,1089,"2","5","9",81,1,48,6104.15087890625,"99",8.71672429069718,"25-34"
0,1,1,54,0,2916,"3","7","2",36,1,30,9436.97672311883,"3",8.98545656976067,"45-54"
2,0,1,61,1,3721,"1","6","1",3,1,50,3855.09116804096,"54",8.08724341737417,"60+"
2,0,0,23,0,529,"1","7","9",36,1,48,4525.3515625,"39",8.41745054648622,"18-24"
2,1,1,46,0,2116,"1","5","2",12,0,50,5820.79130817282,"95",8.58353163142216,"45-54"
1,0,1,30,1,900,"1","6","9",24,1,48,5060.07373046875,"58",8.52913633341423,"25-34"
1,1,1,40,0,1600,"2","6","9",60,1,48,6561.08899143764,"58",8.67614814250862,"35-44"
1,0,0,38,0,1444,"2","6","9",14,1,48,5275.3310546875,"59",8.57079671555746,"35-44"
1,0,0,19,0,361,"2","7","9",24,1,40,9439.564453125,"3",9.15266511963499,"18-24"
0,1,1,39,0,1521,"1","5","5",20,0,50,5226.66650390625,"95",8.5615289740959,"35-44"
1,0,1,43,1,1849,"2","6","8",60,1,48,4114.1796875,"62",8.32219474633736,"35-44"
1,1,0,41,0,1681,"2","6","8",120,1,60,5055.5556640625,"58",8.52824304906573,"35-44"
1,1,0,19,0,361,"2","6","8",1,1,48,4913.55463442595,"59",8.37302320395677,"18-24"
0,1,1,48,0,2304,"2","5","2",180,0,72,5695.00732421875,"57",8.64734516195925,"45-54"
0,0,0,50,0,2500,"2","4","2",3,0,24,5695.00732421875,"57",8.64734516195925,"45-54"
0,0,1,24,1,576,"2","7","2",2,1,50,4200,"45",8.34283980427146,"18-24"
1,1,1,43,0,1849,"3","6","6",6,1,60,5058.79638671875,"53",8.52888386574897,"35-44"
1,0,0,27,0,729,"3","6","9",2,1,48,5148.13232421875,"44",8.54638927239087,"25-34"
0,1,1,62,0,3844,"3","4","1",36,0,40,4086.35205078125,"87",8.31290688905714,"60+"
1,1,1,43,0,1849,"3","6","1",24,0,48,4628.17797851562,"79",8.41681707553458,"35-44"
1,0,0,30,0,900,"3","6","6",12,1,48,4767.34521484375,"45",8.46954487021312,"25-34"
1,0,1,37,1,1369,"3","7","9",120,1,48,4791.69287109375,"97",8.47463904573249,"35-44"
1,1,0,41,0,1681,"3","4","8",24,0,60,4666.66650390625,"98",8.44820028505205,"35-44"
4,1,0,18,0,324,"3","6","5",1,0,48,2333.33325195312,"99",7.75505310449211,"18-24"
4,0,0,26,0,676,"3","7","9",4,1,48,4399.3056640625,"38",8.38920200383189,"25-34"
1,0,0,51,0,2601,"3","3","1",108,0,40,4557.2451171875,"54",8.42447357897409,"45-54"
1,0,0,32,0,1024,"3","6","9",36,1,48,4777.47216796875,"45",8.47166685044989,"25-34"
1,1,0,32,0,1024,"3","6","6",60,1,48,8072.68505859375,"53",8.99624142693997,"25-34"
1,1,1,43,0,1849,"2","6","9",120,1,48,8021.6435546875,"98",8.98989861187079,"35-44"
1,0,0,41,0,1681,"2","5","2",84,0,48,3540.95568847656,"57",8.10753703444939,"35-44"
1,1,1,33,0,1089,"2","5","2",6,1,48,3888.88891601562,"95",8.26587877011078,"25-34"
1,1,1,54,0,2916,"1","5","1",180,0,48,3406.49415806362,"81",8.06711750413151,"45-54"
1,0,0,33,0,1089,"1","4","8",2,0,6,4666.66650390625,"36",8.44820028505205,"25-34"
1,1,1,41,0,1681,"1","4","7",60,1,51,4259.154296875,"89",8.35682589769501,"35-44"
0,0,1,61,1,3721,"2","5","1",180,0,72,3776.12036132813,"45",8.16367784482167,"60+"
0,0,1,41,1,1681,"2","6","5",2,1,48,4226.5078125,"39",8.34913135482344,"35-44"
0,1,0,21,0,441,"2","7","5",3,1,48,4226.5078125,"33",8.34913135482344,"18-24"
0,1,0,34,0,1156,"2","7","1",96,0,40,8246.3257107942,"3",8.86901709932904,"25-34"
0,0,1,67,1,4489,"1","3","9",132,0,36,1944.44445800781,"99",7.57273158955083,"60+"
0,1,1,61,0,3721,"2","6","7",24,1,48,4217.52407731681,"58",8.28229259941687,"60+"
0,0,0,29,0,841,"2","6","1",6,0,14,11637.4112773694,"13",9.13852043150185,"25-34"
0,0,0,26,0,676,"2","6","1",48,0,6,11637.4112773694,"13",9.13852043150185,"25-34"
3,1,1,37,0,1369,"2","6","8",1,1,48,4375,"58",8.38366179879172,"35-44"
2,1,1,33,0,1089,"1","5","1",30,0,50,5121.04207803915,"98",8.479953588418,"25-34"
2,0,0,31,0,961,"1","6","1",24,0,20,4821.95227050782,"41",8.41366256105503,"25-34"
0,0,1,57,1,3249,"3","4","1",3,0,24,4083.33325195312,"54",8.31466890737492,"55-60"
0,1,0,31,0,961,"3","7","9",96,1,48,25277.77734375,"3",10.1376809228666,"25-34"
0,1,1,59,0,3481,"3","7","9",60,1,45,57037.03515625,"21",10.9514560754106,"55-60"
0,0,0,30,0,900,"3","7","9",96,1,48,24305.5546875,"70",10.0984601911694,"25-34"
2,1,0,24,0,576,"1","6","9",36,1,48,5309.35888671875,"58",8.57722636998224,"18-24"
2,1,1,51,0,2601,"1","4","9",120,1,48,5168.38671875,"58",8.55031587214234,"45-54"
2,0,0,26,0,676,"1","6","9",7,1,48,4769.33203125,"39",8.46996153869916,"25-34"
2,1,0,26,0,676,"2","6","7",1,1,48,5509.25927734375,"83",8.61418546068611,"25-34"
2,0,1,46,1,2116,"2","4","9",204,1,48,4096.5869140625,"55",8.31790944602041,"45-54"
2,0,0,23,0,529,"2","6","8",2,1,48,4226.5078125,"45",8.34913135482344,"18-24"
2,0,0,25,0,625,"2","6","9",4,1,48,4226.5078125,"53",8.34913135482344,"25-34"
2,1,1,61,0,3721,"2","4","1",580,0,35,4443.45639910017,"95",8.25303536920613,"60+"
1,0,0,51,0,2601,"1","4","1",3,0,18,4563.757559982,"55",8.40068127693269,"45-54"
1,1,0,22,0,484,"1","6","7",1,1,45,5642.57568359375,"3",8.6380959217331,"18-24"
2,1,1,33,0,1089,"1","5","1",6,0,70,4535.99399081143,"99",8.39017313718747,"25-34"
0,1,0,60,0,3600,"2","7","9",1,1,40,7351.2314453125,"39",8.90262312175296,"60+"
1,1,1,54,0,2916,"2","7","9",60,1,50,7311.111328125,"2",8.89715056965994,"45-54"
1,0,0,57,0,3249,"2","7","9",60,1,48,4743.03955078125,"39",8.46443346461179,"55-60"
1,0,0,28,0,784,"2","7","9",3,1,48,17136.6691731771,"2",9.57741228908608,"25-34"
1,0,1,36,1,1296,"2","6","3",12,1,48,4317.6923828125,"33",8.37047636787294,"35-44"
1,1,0,54,0,2916,"2","5","1",120,0,48,5820.79130817282,"95",8.58353163142216,"45-54"
2,0,0,19,0,361,"2","6","4",12,0,60,4179.51904296875,"77",8.33218750986736,"18-24"
2,0,1,38,1,1444,"2","6","4",120,0,49,4189.20864868164,"99",8.3083013102678,"35-44"
0,0,0,68,0,4624,"2","4","4",3,0,30,2333.33325195312,"53",7.75505310449211,"60+"
2,0,0,42,0,1764,"2","7","6",22,1,40,4915.857421875,"54",8.50022146739206,"35-44"
2,1,1,49,0,2401,"2","5","1",5,0,84,10269.2976074219,"41",9.03216603467501,"45-54"
2,1,1,33,0,1089,"2","7","9",96,1,48,6981.5810546875,"3",8.8510306822393,"25-34"
2,0,0,35,0,1225,"2","7","9",12,1,56,4950.87939453125,"45",8.50732049524473,"35-44"
2,0,0,36,0,1296,"2","4","9",12,1,48,4787.60009765625,"79",8.47378454139696,"35-44"
2,1,1,33,0,1089,"2","6","9",4,1,48,4933.43310546875,"79",8.5037903949611,"25-34"
1,0,0,18,0,324,"1","7","9",5,0,20,5833.33349609375,"39",8.67134389914528,"18-24"
1,1,0,25,0,625,"1","7","9",18,0,20,5833.33349609375,"39",8.67134389914528,"25-34"
1,1,0,27,0,729,"1","6","9",7,1,50,8555.5556640625,"70",9.05433613618223,"25-34"
1,0,1,42,1,1764,"1","4","2",36,1,48,4676.0458984375,"55",8.45020813829175,"35-44"
1,1,0,37,0,1369,"1","6","9",60,1,48,5462.90632120768,"84",8.50037009492909,"35-44"
1,1,0,19,0,361,"2","6","2",8,0,48,5347.22216796875,"95",8.58433248410776,"18-24"
1,1,1,47,0,2209,"2","4","2",12,0,60,5820.79130817282,"95",8.58353163142216,"45-54"
1,1,0,20,0,400,"2","6","2",12,0,55,6192.703125,"41",8.69863584890852,"18-24"
0,0,1,45,1,2025,"2","6","1",120,0,48,4127.39385986328,"79",8.30065899774788,"45-54"
0,1,0,23,0,529,"2","6","2",30,0,30,3699.38701520647,"79",8.18716903088612,"18-24"
1,0,0,41,0,1681,"2","6","5",92,1,24,4518.12060546875,"55",8.41585139110919,"35-44"
1,1,1,45,0,2025,"2","5","1",94,0,48,6306.49276455966,"93",8.67047588896994,"45-54"
4,0,1,37,1,1369,"2","4","1",15,0,40,5460.6982421875,"54",8.60533194374712,"35-44"
0,0,0,42,0,1764,"2","6","2",3,0,48,4159.55447387695,"79",8.29918170933037,"35-44"
0,1,1,52,0,2704,"2","7","8",24,1,48,6708.33349609375,"58",8.81110583788108,"45-54"
0,1,0,20,0,400,"2","6","7",6,1,48,5271.55095873381,"58",8.38228905621278,"18-24"
1,1,1,47,0,2209,"2","4","1",36,0,48,32964.4484650985,"21",10.1316730531629,"45-54"
1,0,0,49,0,2401,"2","3","1",4,1,48,3888.88891601562,"54",8.26587877011078,"45-54"
0,0,1,51,1,2601,"2","6","1",36,0,84,26128.47265625,"41",10.1707809050746,"45-54"
1,0,1,36,1,1296,"2","5","9",80,1,48,4558.32368379481,"97",8.37448900640139,"35-44"
0,0,1,51,1,2601,"2","5","1",36,0,35,26128.47265625,"41",10.1707809050746,"45-54"
3,1,1,46,0,2116,"2","6","9",84,1,50,4767.77783203125,"37",8.46963561202855,"45-54"
3,0,0,41,0,1681,"2","6","4",24,1,48,4525.3515625,"55",8.41745054648622,"35-44"
2,1,1,35,0,1225,"2","6","9",144,1,48,4580.1923828125,"74",8.42949628120694,"35-44"
2,0,0,30,0,900,"2","4","1",180,0,72,4967.54318311738,"45",8.39675093754077,"25-34"
1,0,0,31,0,961,"2","6","9",2,1,56,3622.72094726562,"45",8.19498066536883,"25-34"
0,0,1,61,1,3721,"2","4","4",3,1,16,3859.0997140067,"79",8.24347217327059,"60+"
3,0,1,35,1,1225,"2","7","9",24,1,48,4512.7314453125,"39",8.4146578911458,"35-44"
1,1,1,44,0,1936,"2","4","1",60,0,72,5462.90632120768,"84",8.50037009492909,"35-44"
1,1,1,43,0,1849,"2","6","9",24,1,48,5848.61865234375,"58",8.67396078453886,"35-44"
1,0,0,33,0,1089,"2","6","9",2,1,48,5153.8037109375,"58",8.54749030568643,"25-34"
1,0,1,24,1,576,"2","7","8",10,1,40,7572.8974609375,"39",8.93233102893731,"18-24"
0,0,1,49,1,2401,"2","5","2",24,0,72,4127.39385986328,"79",8.30065899774788,"45-54"
1,0,1,27,1,729,"2","7","9",5,1,36,13150.92578125,"59",9.4842474367438,"25-34"
0,0,1,40,1,1600,"2","7","9",11,1,48,5667.55094853154,"33",8.56377881649732,"35-44"
1,1,1,30,0,900,"2","6","9",24,1,48,9248.4794921875,"58",9.13221443777175,"25-34"
3,1,1,69,0,4761,"2","5","1",268,0,75,3953.38842773437,"80",8.27860535358073,"60+"
3,1,0,28,0,784,"2","6","9",36,1,60,5985,"85",8.69701161799207,"25-34"
3,0,0,30,0,900,"2","6","6",12,1,48,5850.56298828125,"39",8.67429317290842,"25-34"
3,0,0,25,0,625,"2","6","2",7,1,45,4955.53857421875,"33",8.50826113393891,"25-34"
1,0,1,30,1,900,"2","6","2",96,1,43,5203.4931640625,"59",8.55708544135792,"25-34"
0,0,0,34,0,1156,"3","7","6",3,1,48,7200.48193359375,"13",8.88190323798544,"25-34"
2,1,1,31,0,961,"2","6","2",72,0,60,10279.0572265625,"41",8.95420082825202,"25-34"
2,0,0,38,0,1444,"2","7","2",7,0,57,3944.28491210937,"41",8.241107764116,"35-44"
0,0,0,25,0,625,"2","7","9",48,1,48,8952.5458984375,"35",9.09969322874439,"25-34"
0,1,1,57,0,3249,"2","6","9",180,1,48,7332.17626953125,"39",8.90002764979599,"55-60"
0,1,0,24,0,576,"2","6","9",1,1,54,5534.6731071921,"3",8.57019872616996,"18-24"
1,0,0,28,0,784,"3","7","8",12,1,24,4827.04235344964,"55",8.41905713776395,"25-34"
1,1,1,27,0,729,"3","7","8",2,0,36,4229.07164091222,"55",8.31452717695492,"25-34"
0,0,1,53,1,2809,"3","6","9",52,1,48,4525.3515625,"58",8.41745054648622,"45-54"
0,0,1,61,1,3721,"3","5","1",240,0,24,3859.0997140067,"79",8.24347217327059,"60+"
0,1,0,31,0,961,"3","7","6",7,0,70,4333.33349609375,"58",8.37409238533566,"25-34"
0,1,1,53,0,2809,"3","7","1",72,1,40,27248.1484375,"6",10.2127408505352,"45-54"
0,0,0,27,0,729,"3","7","1",12,1,40,7024.36546219606,"39",8.73164298587782,"25-34"
3,0,1,35,1,1225,"3","6","3",60,0,36,7777.77783203125,"50",8.95902595067072,"35-44"
0,1,1,38,0,1444,"3","3","2",1,0,70,2666.66674804688,"40",7.88858456251144,"35-44"
0,1,1,59,0,3481,"3","6","8",36,0,77,5964.59582913306,"98",8.5474537014119,"55-60"
0,0,0,55,0,3025,"3","7","1",360,1,40,5897.8121686663,"45",8.5157214480176,"55-60"
0,1,0,30,0,900,"3","7","9",36,1,48,18411.458984375,"39",9.82072852064571,"25-34"
0,0,1,49,1,2401,"3","6","1",24,0,8,5695.00732421875,"57",8.64734516195925,"45-54"
0,1,1,39,0,1521,"3","6","1",58,0,70,5099.26775512695,"98",8.46264186454584,"35-44"
0,0,0,42,0,1764,"3","7","8",72,1,60,29020.8330078125,"40",10.0036949490156,"35-44"
0,1,1,44,0,1936,"3","7","1",48,0,56,4628.17797851562,"79",8.41681707553458,"35-44"
0,1,0,27,0,729,"3","6","4",24,0,56,5000,"53",8.51719319141624,"25-34"
0,0,0,55,0,3025,"3","6","2",96,0,54,4154.57390679253,"79",8.24442989930987,"55-60"
1,1,1,60,0,3600,"3","6","1",24,1,20,4666.66650390625,"54",8.44820028505205,"60+"
0,1,1,44,0,1936,"2","6","1",36,0,48,5099.26775512695,"98",8.46264186454584,"35-44"
0,0,0,21,0,441,"2","5","9",5,1,48,4963.7763671875,"55",8.50992209438048,"18-24"
3,0,1,47,1,2209,"3","7","9",224,1,50,17925.833984375,"13",9.79399819071047,"45-54"
0,1,1,38,0,1444,"2","5","9",24,1,48,6775.7939453125,"77",8.82111182638198,"35-44"
1,1,1,57,0,3249,"3","7","9",300,1,48,24953.701171875,"2",10.12477743374,"55-60"
1,0,0,47,0,2209,"3","6","9",288,1,48,8912.037109375,"39",9.09515812613674,"45-54"
0,0,1,53,1,2809,"2","5","1",96,0,30,4189.72041467873,"54",8.24962703664781,"45-54"
0,0,0,54,0,2916,"3","5","3",12,1,48,3797.7041015625,"45",8.24215197932255,"45-54"
0,1,1,54,0,2916,"3","4","2",1,0,60,2722.22216796875,"45",7.90920379926675,"45-54"
1,0,1,55,1,3025,"3","5","2",48,0,48,38494.0655628551,"21",10.0413277263608,"55-60"
0,1,1,47,0,2209,"3","6","1",3,0,80,6210.06002215485,"98",8.63812303246879,"45-54"
0,1,1,29,0,841,"2","7","8",36,1,40,10360,"2",9.24570751581347,"25-34"
0,0,0,48,0,2304,"3","7","9",240,1,48,14482.060546875,"13",9.58066595877658,"45-54"
0,1,1,21,0,441,"2","6","9",4,1,48,5289.91455078125,"84",8.57355737175048,"18-24"
1,0,1,50,1,2500,"2","6","4",10,1,45,4050.88452148438,"32",8.30669053662121,"45-54"
1,1,0,19,0,361,"2","7","1",36,0,4,17980.3158203125,"13",9.37661142924533,"18-24"
1,1,1,47,0,2209,"3","5","6",2,1,60,6970.83349609375,"98",8.84949007997574,"45-54"
1,0,0,41,0,1681,"3","7","3",84,1,48,4680.21142578125,"55",8.45109856434025,"35-44"
1,0,0,22,0,484,"3","7","9",8,1,45,6956.7900390625,"11",8.84747344565832,"18-24"
2,1,0,47,0,2209,"3","6","9",36,1,48,11000.9111328125,"44",9.30573337860595,"45-54"
2,0,1,34,1,1156,"3","5","5",12,1,48,6236.21044921875,"40",8.73812797707757,"25-34"
1,0,0,28,0,784,"3","6","3",1,0,60,2722.22216796875,"79",7.90920379926675,"25-34"
1,0,1,49,1,2401,"3","5","7",8,0,60,5695.00732421875,"57",8.64734516195925,"45-54"
1,1,0,30,0,900,"3","6","5",120,0,50,9277.45291573661,"17",9.07850604854069,"25-34"
0,0,0,46,0,2116,"3","7","9",112,1,48,4212.962890625,"39",8.34592145363854,"45-54"
1,1,1,28,0,784,"2","6","9",2,1,30,6995.74560546875,"98",8.85305747262268,"25-34"
1,0,0,26,0,676,"2","6","1",12,0,20,3875.87303644494,"54",8.15960789924374,"25-34"
0,0,1,57,1,3249,"3","3","1",60,0,48,5590.27783203125,"54",8.62878426652967,"55-60"
0,1,1,28,0,784,"2","6","1",1,0,70,5121.04207803915,"98",8.479953588418,"25-34"
1,1,1,33,0,1089,"3","6","4",12,0,72,2430.5556640625,"84",7.79587517853245,"25-34"
1,0,0,28,0,784,"3","7","2",2,0,70,1666.66662597656,"99",7.41858087833406,"25-34"
1,1,1,61,0,3721,"2","4","1",240,0,70,6778.95563616071,"98",8.67765644266355,"60+"
1,1,0,35,0,1225,"2","7","1",24,0,90,5099.26775512695,"98",8.46264186454584,"35-44"
1,0,1,42,1,1764,"3","7","6",96,1,40,16430.556640625,"21",9.7068980899842,"35-44"
0,0,1,37,1,1369,"3","7","2",1,0,84,4166.66650390625,"54",8.33487159555978,"35-44"
2,1,1,35,0,1225,"2","7","3",12,0,40,5250,"51",8.56598335558567,"35-44"
2,0,0,33,0,1089,"2","7","7",3,1,48,9261.5380859375,"2",9.1336254138404,"25-34"
1,0,0,47,0,2209,"2","3","4",48,0,84,2170.11669921875,"53",7.68253622353032,"45-54"
1,1,1,42,0,1764,"2","4","9",24,1,80,3159.72241210938,"58",8.05823945845324,"35-44"
1,0,0,23,0,529,"2","6","9",12,1,48,5695.00732421875,"58",8.64734516195925,"18-24"
0,0,0,60,0,3600,"2","3","1",172,0,40,5021.1640218099,"55",8.50792937268526,"60+"
0,1,0,30,0,900,"3","7","9",2,1,60,9333.3330078125,"58",9.141347465612,"25-34"
0,0,1,66,1,4356,"3","7","1",12,0,2,3776.12036132813,"45",8.16367784482167,"60+"
